Random Unique Identifier,Admissions Decision,MCAT,GPA_Overall_Sci,Overall GPA,GPA_Grad_Total,Casper Score,Gender/Sex,Race/Ethnicity
10072,Rejected without Interview,512,4,4,,-1.7,Male,African American
10080,Rejected without Interview,527,4,4,,1.83,Female,Asian
10106,Rejected without Interview,519,4,4,,,Female,Asian
10130,Rejected without Interview,497,4,4,,-0.26,Male,White/Caucasian
10138,Rejected without Interview,522,4,4,,-1.03,Male,White/Caucasian
10153,Rejected without Interview,505,4,4,,-0.06,Female,White/Caucasian
10173,Alternate Pool/Waitlist,521,4,4,,0.73,Male,Asian
10174,Declined Admissions Offer,503,4,4,,0.07,Female,Hispanic
10196,Rejected without Interview,508,4,4,,0.93,Female,Asian
10205,Rejected without Interview,500,4,4,,0.71,Female,White/Caucasian
10207,Rejected without Interview,505,4,4,,-0.68,Female,Asian
10210,Rejected without Interview,507,4,4,,0,Male,White/Caucasian
10219,Rejected without Interview,513,4,4,,-1.31,Female,Asian
10233,Rejected without Interview,514,4,4,,0.42,Male,White/Caucasian
10236,Withdrew Application Before Interview,513,4,4,,0.04,Male,White/Caucasian
10244,Withdrew Application After Interview,514,4,4,,0.33,Female,Multiple
10248,Declined Admissions Offer,516,4,4,,0.12,Female,Hispanic
10254,Withdrew Application Before Interview,510,4,4,,,Female,White/Caucasian
10294,Rejected without Interview,515,4,4,,-0.62,Female,White/Caucasian
10302,Rejected without Interview,508,4,4,,-0.57,Female,White/Caucasian
10310,Rejected without Interview,497,4,4,,-1.26,Female,Hispanic
10335,Rejected without Interview,514,4,4,,0.02,Male,White/Caucasian
10344,Rejected without Interview,515,4,4,,-0.15,Male,Asian
10388,Rejected without Interview,511,4,4,,-0.26,Male,Asian
10436,Offered Admissions-Matriculated,506,4,4,4,0.93,Female,Hispanic
10447,Withdrew Application After Interview,505,4,4,,-0.77,Male,Hispanic
10468,Declined Admissions Offer,522,4,4,,1.57,Female,Asian
10477,Rejected without Interview,515,4,4,,-1.47,Male,Hispanic
10485,Rejected without Interview,515,4,4,,0.48,Male,White/Caucasian
10523,Rejected without Interview,517,4,4,,0.92,Female,Asian
10540,Rejected without Interview,521,4,4,,1.74,Male,White/Caucasian
10544,Rejected without Interview,512,4,4,,0.02,Male,Multiple
10564,Declined Admissions Offer,517,4,4,,0.36,Female,Unreported
10590,Rejected without Interview,523,4,4,,-1.25,Female,White/Caucasian
10629,Rejected without Interview,513,4,4,,-0.71,Female,Unreported
10696,Rejected without Interview,499,4,4,,-0.97,Female,Hispanic
10704,Rejected without Interview,507,4,4,,1.16,Male,Asian
10723,Rejected without Interview,501,4,4,,0.2,Female,African American
10725,Rejected without Interview,512,4,4,,-0.73,Male,Asian
10743,Rejected without Interview,521,4,4,,0.25,Male,White/Caucasian
10753,Rejected without Interview,498,4,4,,0.9,Female,Hispanic
10760,Declined Admissions Offer,514,4,4,,2.4,Female,White/Caucasian
10788,Declined Admissions Offer,528,4,4,,1.2,Female,Unreported
10830,Offered Admissions-Matriculated,510,4,4,,0.03,Male,Asian
10836,Rejected without Interview,520,4,4,,0.52,Female,Asian
10838,Rejected without Interview,499,4,4,,-0.48,Female,African American
10868,Rejected without Interview,502,4,4,,-0.77,Male,White/Caucasian
10888,Rejected without Interview,511,4,4,,1.18,Female,Asian
10951,Rejected without Interview,510,4,4,,0.51,Female,White/Caucasian
11063,Rejected without Interview,511,4,4,,,Male,White/Caucasian
11083,Rejected without Interview,499,4,4,,0.51,Female,White/Caucasian
11123,Rejected without Interview,496,4,4,,,Male,Hispanic
11186,Rejected without Interview,503,4,4,,0.33,Male,White/Caucasian
11187,Rejected without Interview,497,4,4,,-1.17,Female,Asian
11188,Rejected without Interview,498,4,4,,0.33,Female,White/Caucasian
11201,Rejected without Interview,501,4,4,,-0.72,Female,African American
11202,Rejected without Interview,496,4,4,,-0.26,Female,Hispanic
11247,Alternate Pool/Waitlist,525,4,4,,1.33,Female,Asian
11258,Rejected without Interview,510,4,4,,0.67,Female,White/Caucasian
11288,Rejected without Interview,502,4,4,,,Female,White/Caucasian
11313,Rejected without Interview,504,4,4,4,,Female,Hispanic
11315,Rejected without Interview,519,4,4,,1.69,Male,Hispanic
11348,Rejected without Interview,,4,4,,,Male,White/Caucasian
11440,Rejected without Interview,503,4,4,,0.5,Female,Unreported
11524,Rejected without Interview,500,4,4,,0.36,Female,Multiple
11527,Alternate Pool/Waitlist,509,4,4,,-0.92,Male,Hispanic
11590,Rejected without Interview,504,4,4,,-0.05,Female,Asian
11592,Rejected without Interview,513,4,4,4,-1.06,Male,African American
11604,Rejected without Interview,517,4,4,,1.16,Female,White/Caucasian
11623,Rejected without Interview,,4,4,,,Female,Unreported
11633,Rejected without Interview,506,4,4,,,Male,Asian
6237,Withdrew Application After Interview,509,3.99,3.99,,-2.15,Female,White/Caucasian
6250,Withdrew Application After Interview,515,4,3.99,,1.24,Male,Asian
6337,Declined Admissions Offer,521,3.98,3.99,,1.9,Male,Multiple
6356,Rejected without Interview,513,3.99,3.99,,-1.82,Male,White/Caucasian
6501,Declined Admissions Offer,505,3.96,3.99,,1.24,Female,African American
6688,Declined Admissions Offer,524,4,3.99,3.96,0.15,Female,White/Caucasian
6724,Rejected without Interview,513,3.99,3.99,,0.87,Male,White/Caucasian
6725,Rejected without Interview,509,3.99,3.99,,-1.04,Female,White/Caucasian
6858,Rejected without Interview,512,3.98,3.99,,0.91,Male,White/Caucasian
7188,Rejected without Interview,510,3.99,3.99,,-0.49,Male,White/Caucasian
7863,Rejected without Interview,510,3.99,3.99,,-0.05,Female,Asian
7883,Offered Admissions-Matriculated,515,3.99,3.99,,0.76,Male,Asian
8118,Rejected without Interview,521,4,3.99,,,Female,White/Caucasian
8196,Rejected without Interview,522,3.99,3.99,,0.26,Female,White/Caucasian
8253,Offered Admissions-Matriculated,513,3.99,3.99,,0.56,Male,Asian
8285,Rejected without Interview,518,3.96,3.99,,1.69,Female,White/Caucasian
8366,Rejected without Interview,516,3.98,3.99,,1.17,Male,White/Caucasian
8395,Rejected without Interview,501,3.99,3.99,,,Male,White/Caucasian
8462,Withdrew Application Before Interview,518,3.99,3.99,,-0.55,Male,White/Caucasian
8799,Rejected without Interview,519,4,3.99,,0.33,Male,White/Caucasian
9012,Offered Admissions-Matriculated,517,3.98,3.99,,0.95,Male,Asian
9126,Rejected without Interview,500,3.98,3.99,,-1.78,Female,African American
9194,Rejected without Interview,499,4,3.99,,0.58,Male,Asian
9266,Rejected without Interview,514,3.98,3.99,,-0.81,Female,Asian
9420,Rejected without Interview,513,3.98,3.99,3.89,1.21,Male,White/Caucasian
9558,Declined Admissions Offer,509,3.99,3.99,,-0.31,Female,African American
9567,Alternate Pool/Waitlist,514,3.98,3.99,,-0.62,Male,White/Caucasian
10231,Rejected without Interview,511,4,3.99,,-0.69,Female,Asian
10354,Alternate Pool/Waitlist,507,3.99,3.99,,-0.4,Female,Hispanic
11019,Rejected without Interview,508,3.97,3.99,,-0.37,Female,White/Caucasian
11380,Rejected without Interview,514,4,3.99,3.92,,Female,White/Caucasian
11456,Rejected without Interview,528,4,3.99,,-0.65,Male,White/Caucasian
11577,Rejected without Interview,512,3.98,3.99,,0.67,Male,Asian
6225,Withdrew Application After Interview,504,3.96,3.98,,-0.7,Female,Asian
6248,Offered Admissions-Matriculated,509,4,3.98,,2.32,Female,White/Caucasian
6252,Rejected without Interview,494,4,3.98,,-1.35,Male,Hispanic
6259,Withdrew Application After Interview,506,3.95,3.98,,0.3,Male,Hispanic
6301,Rejected without Interview,509,3.96,3.98,,0.81,Male,White/Caucasian
6322,Rejected without Interview,510,3.97,3.98,,-0.67,Male,White/Caucasian
6336,Rejected without Interview,510,3.96,3.98,,0.73,Male,White/Caucasian
6359,Rejected After Interviewer,518,3.95,3.98,,0.44,Female,Hispanic
6363,Rejected without Interview,510,4,3.98,,-0.45,Female,White/Caucasian
6420,Rejected without Interview,513,3.97,3.98,,0.66,Male,Asian
6444,Declined Admissions Offer,519,3.95,3.98,,1.67,Female,Asian
6455,Rejected without Interview,510,3.96,3.98,,-0.51,Male,White/Caucasian
6457,Rejected without Interview,509,3.97,3.98,,0.35,Female,White/Caucasian
6471,Withdrew Application After Interview,522,4,3.98,,0.97,Male,White/Caucasian
6478,Rejected without Interview,507,3.96,3.98,,-0.44,Male,White/Caucasian
6530,Rejected without Interview,509,3.95,3.98,4,1.31,Female,White/Caucasian
6531,Rejected without Interview,510,4,3.98,,-0.07,Female,White/Caucasian
6637,Rejected without Interview,518,3.97,3.98,,0.22,Male,White/Caucasian
6656,Rejected without Interview,511,3.96,3.98,,-0.59,Female,Asian
6689,Rejected without Interview,506,4,3.98,4,0.01,Female,White/Caucasian
6692,Withdrew Application Before Interview,,3.97,3.98,,-1.41,Female,White/Caucasian
6711,Declined Admissions Offer,508,3.96,3.98,,1.42,Female,Hispanic
6798,Rejected without Interview,503,3.96,3.98,,-0.16,Female,Unreported
6807,Rejected without Interview,508,3.97,3.98,,1.88,Female,White/Caucasian
6845,Rejected without Interview,518,3.95,3.98,,,Female,White/Caucasian
6890,Rejected without Interview,513,3.95,3.98,,-0.22,Male,Asian
6952,Declined Admissions Offer,520,4,3.98,,1.16,Male,Asian
6956,Rejected without Interview,517,3.97,3.98,,0.26,Female,Asian
7046,Withdrew Application After Interview,521,3.97,3.98,,0.04,Female,White/Caucasian
7082,Rejected without Interview,512,3.98,3.98,,-0.45,Female,White/Caucasian
7090,Rejected without Interview,515,4,3.98,,-0.58,Male,White/Caucasian
7113,Offered Admissions-Matriculated,516,3.96,3.98,,0.07,Female,Asian
7120,Rejected without Interview,503,4,3.98,,0.15,Male,White/Caucasian
7171,Declined Admissions Offer,522,3.95,3.98,,2.12,Female,Asian
7200,Rejected without Interview,512,3.97,3.98,,-0.6,Female,White/Caucasian
7234,Rejected without Interview,509,3.96,3.98,,0.51,Female,White/Caucasian
7287,Rejected without Interview,525,3.97,3.98,,-0.55,Female,Asian
7288,Rejected without Interview,510,4,3.98,,1.03,Male,Asian
7332,Rejected without Interview,499,3.99,3.98,,0.51,Female,White/Caucasian
7394,Withdrew Application After Interview,517,3.96,3.98,,1.5,Female,Asian
7452,Rejected without Interview,519,3.92,3.98,,1.2,Female,Asian
7463,Rejected without Interview,509,4,3.98,,-0.25,Female,White/Caucasian
7510,Rejected without Interview,511,3.97,3.98,,-0.03,Female,White/Caucasian
7577,Declined Admissions Offer,521,4,3.98,,1.92,Male,Asian
7587,Rejected without Interview,507,4,3.98,,0.01,Male,Asian
7603,Rejected without Interview,522,3.98,3.98,,-0.6,Male,White/Caucasian
7606,Rejected without Interview,511,3.96,3.98,,0.11,Female,Asian
7620,Rejected without Interview,510,4,3.98,,-1.05,Male,White/Caucasian
7639,Rejected without Interview,508,3.97,3.98,,-0.22,Male,White/Caucasian
7650,Rejected without Interview,515,3.95,3.98,,0.15,Male,White/Caucasian
7660,Rejected without Interview,507,4,3.98,,-0.2,Male,Asian
7683,Rejected without Interview,514,3.95,3.98,,-0.15,Female,White/Caucasian
7885,Withdrew Application After Interview,523,3.95,3.98,,0.58,Male,Asian
7954,Declined Admissions Offer,522,3.96,3.98,,1.24,Male,Asian
7979,Rejected without Interview,521,3.96,3.98,,-0.3,Female,Asian
8006,Declined Admissions Offer,525,4,3.98,4,-0.33,Male,White/Caucasian
8030,Rejected without Interview,513,4,3.98,,-0.69,Male,White/Caucasian
8040,Rejected without Interview,510,3.94,3.98,,0,Male,White/Caucasian
8099,Rejected without Interview,519,4,3.98,,-0.07,Male,White/Caucasian
8140,Rejected without Interview,519,3.94,3.98,,-1.41,Female,White/Caucasian
8258,Declined Admissions Offer,511,3.95,3.98,,0.04,Female,African American
8288,Rejected without Interview,517,3.97,3.98,,-0.06,Male,White/Caucasian
8300,Rejected without Interview,502,4,3.98,,-1.24,Female,White/Caucasian
8306,Rejected without Interview,522,3.97,3.98,,-0.37,Male,Asian
8316,Declined Admissions Offer,510,4,3.98,,0.44,Female,Hispanic
8360,Rejected without Interview,512,4,3.98,,0.22,Male,Asian
8375,Rejected without Interview,518,3.95,3.98,,,Male,White/Caucasian
8576,Rejected without Interview,509,3.96,3.98,,0.11,Female,Hispanic
8613,Withdrew Application After Interview,516,3.96,3.98,,0.03,Female,White/Caucasian
8668,Declined Admissions Offer,519,4,3.98,,0.19,Male,Asian
8719,Rejected without Interview,524,3.95,3.98,,0.34,Male,Asian
8901,Rejected without Interview,511,4,3.98,,-0.8,Male,Asian
8908,Rejected without Interview,514,4,3.98,,-1.4,Male,Unreported
8940,Rejected without Interview,508,3.95,3.98,,-1.47,Female,Asian
8967,Rejected without Interview,511,3.94,3.98,,0.89,Female,Asian
9228,Withdrew Application After Interview,514,3.95,3.98,,0.09,Female,White/Caucasian
9233,Rejected without Interview,508,3.97,3.98,,0.77,Male,White/Caucasian
9373,Rejected without Interview,515,3.96,3.98,,0.34,Male,White/Caucasian
9382,Rejected without Interview,508,3.96,3.98,,0.34,Female,Multiple
9395,Rejected without Interview,501,4,3.98,,-0.62,Male,White/Caucasian
9473,Rejected without Interview,505,4,3.98,,-0.35,Female,White/Caucasian
9545,Rejected without Interview,509,3.96,3.98,,-0.04,Male,White/Caucasian
9546,Rejected without Interview,506,4,3.98,,-0.95,Male,Asian
9559,Rejected without Interview,517,3.93,3.98,,-0.4,Male,White/Caucasian
9587,Withdrew Application Before Interview,509,3.97,3.98,4,0.11,Male,White/Caucasian
9599,Rejected without Interview,506,3.93,3.98,,0.2,Female,Asian
9634,Offered Admissions-Matriculated,510,3.97,3.98,,0.72,Female,Asian
9763,Rejected without Interview,516,3.98,3.98,,-0.65,Female,Multiple
9859,Rejected without Interview,502,4,3.98,,0.42,Female,Multiple
9896,Withdrew Application After Interview,519,3.95,3.98,,-0.13,Male,Asian
9898,Withdrew Application After Interview,509,4,3.98,,-0.15,Female,Hispanic
9985,Declined Admissions Offer,513,3.96,3.98,,-0.53,Female,Hispanic
10091,Rejected without Interview,510,3.96,3.98,,-0.98,Male,Hispanic
10278,Rejected without Interview,523,3.97,3.98,,1.02,Female,Asian
10287,Rejected without Interview,520,3.96,3.98,,2.94,Female,White/Caucasian
10325,Rejected without Interview,505,3.96,3.98,4,-0.2,Female,Asian
10361,Rejected without Interview,519,3.94,3.98,,-1.75,Female,Asian
10446,Rejected without Interview,525,4,3.98,,0.65,Male,Asian
10763,Rejected without Interview,504,4,3.98,,0.09,Female,White/Caucasian
10790,Rejected without Interview,506,3.96,3.98,,-0.18,Female,White/Caucasian
10822,Rejected without Interview,517,3.94,3.98,,,Male,Asian
10876,Rejected without Interview,526,3.96,3.98,,-1.38,Female,Asian
10952,Alternate Pool/Waitlist,502,3.96,3.98,,0.34,Male,Hispanic
10969,Declined Admissions Offer,519,3.97,3.98,,0.64,Female,White/Caucasian
11130,Rejected without Interview,514,3.96,3.98,,-0.13,Male,White/Caucasian
11321,Rejected without Interview,500,3.97,3.98,,-0.89,Male,White/Caucasian
11413,Rejected without Interview,515,3.96,3.98,,-0.35,Female,White/Caucasian
11472,Rejected without Interview,517,4,3.98,,,Female,Asian
11513,Rejected without Interview,501,3.96,3.98,,-1.02,Female,Hispanic
11639,Rejected without Interview,521,3.97,3.98,,0.08,Female,Asian
6227,Rejected without Interview,497,3.95,3.97,,-0.49,Female,Unreported
6235,Rejected without Interview,498,4,3.97,,-1.78,Male,Asian
6246,Withdrew Application After Interview,505,3.92,3.97,,1.31,Female,Asian
6288,Withdrew Application After Interview,517,3.95,3.97,,-0.59,Female,Asian
6294,Withdrew Application After Interview,507,3.95,3.97,,-0.7,Female,Hispanic
6311,Withdrew Application After Interview,512,3.94,3.97,,0.48,Female,White/Caucasian
6316,Rejected without Interview,510,4,3.97,,-1.17,Male,White/Caucasian
6366,Rejected without Interview,502,3.94,3.97,,0.26,Female,White/Caucasian
6385,Withdrew Application After Interview,514,3.96,3.97,,0.97,Male,White/Caucasian
6412,Rejected without Interview,513,3.95,3.97,4,-0.22,Male,Asian
6456,Declined Admissions Offer,518,3.94,3.97,,1.88,Female,Asian
6540,Withdrew Application After Interview,522,3.96,3.97,,0.04,Female,White/Caucasian
6619,Rejected without Interview,507,3.95,3.97,,-0.73,Female,White/Caucasian
6640,Rejected without Interview,516,3.94,3.97,,-1.07,Male,White/Caucasian
6655,Withdrew Application After Interview,503,3.94,3.97,,-1.03,Female,Asian
6709,Rejected without Interview,513,3.95,3.97,,-0.22,Female,White/Caucasian
6749,Rejected without Interview,508,3.95,3.97,,-1.25,Female,White/Caucasian
6763,Rejected without Interview,508,4,3.97,,-0.12,Male,White/Caucasian
6774,Rejected without Interview,509,3.96,3.97,,,Female,Unreported
6812,Withdrew Application After Interview,522,3.95,3.97,,-0.06,Male,Asian
6848,Rejected without Interview,511,3.96,3.97,,-0.81,Female,White/Caucasian
6851,Rejected without Interview,527,4,3.97,,,Male,Multiple
6880,Rejected without Interview,513,3.93,3.97,,1.05,Male,Unreported
6895,Withdrew Application Before Interview,514,4,3.97,,0,Male,White/Caucasian
6922,Rejected without Interview,511,3.95,3.97,,0.68,Male,White/Caucasian
6924,Withdrew Application After Interview,511,3.91,3.97,,1.45,Female,Asian
6930,Rejected without Interview,511,3.95,3.97,,0.44,Female,Asian
6953,Rejected without Interview,516,4,3.97,,-0.08,Male,White/Caucasian
6988,Rejected without Interview,511,3.96,3.97,,0.62,Male,White/Caucasian
6991,Declined Admissions Offer,512,3.94,3.97,,-0.04,Female,Hispanic
7011,Offered Admissions-Deferred Accepted,513,3.94,3.97,,1.89,Female,Asian
7028,Rejected without Interview,513,3.95,3.97,,0.44,Female,Unreported
7043,Rejected without Interview,517,3.95,3.97,,-0.25,Male,White/Caucasian
7055,Rejected without Interview,508,3.94,3.97,,-0.74,Female,White/Caucasian
7060,Withdrew Application After Interview,515,3.95,3.97,,-1.34,Female,Hispanic
7070,Rejected without Interview,508,4,3.97,,-0.4,Male,White/Caucasian
7091,Withdrew Application After Interview,527,4,3.97,,-0.51,Male,Asian
